#datetime;water_level_input
20190729T141620;2.39
20190729T141621;2.39
20190729T141622;2.39
20190729T141623;2.39
20190729T141624;2.39
20190729T141625;2.39
20190729T141626;2.39
20190729T141627;2.39
20190729T141628;2.39
20190729T141629;2.39
20190729T141630;2.39
20190729T141631;2.39
20190729T141632;2.39
20190729T141633;2.39
20190729T141634;2.39
20190729T141635;2.39
20190729T141636;2.39
20190729T141637;2.39
20190729T141638;2.39
20190729T141639;2.39
20190729T141640;2.39
20190729T141641;2.39
20190729T141642;2.39
20190729T141643;2.39
20190729T141644;2.39
20190729T141645;2.39
20190729T141646;2.39
20190729T141647;2.39
20190729T141648;2.39
20190729T141649;2.39
20190729T141650;2.39
20190729T141651;2.39
20190729T141652;2.39
20190729T141653;2.39
20190729T141654;2.39
20190729T141655;2.39
20190729T141656;2.39
20190729T141657;2.39
20190729T141658;2.39
20190729T141659;2.39
20190729T141700;2.39
20190729T141701;2.39
20190729T141702;2.39
20190729T141703;2.39
20190729T141704;2.39
20190729T141705;2.39
20190729T141706;2.39
20190729T141707;2.39
20190729T141708;2.39
20190729T141709;2.39
20190729T141710;2.39
20190729T141711;2.39
20190729T141712;2.39
20190729T141713;2.39
20190729T141714;2.39
20190729T141715;2.39
20190729T141716;2.39
20190729T141717;2.39
20190729T141718;2.39
20190729T141719;2.39
20190729T141720;2.39
20190729T141721;2.39
20190729T141722;2.39
20190729T141723;2.39
20190729T141724;2.39
20190729T141725;2.39
20190729T141726;2.39
20190729T141727;2.39
20190729T141728;2.39
20190729T141729;2.39
20190729T141730;2.39
20190729T141731;2.39
20190729T141732;2.39
20190729T141733;2.39
20190729T141734;2.39
20190729T141735;2.39
20190729T141736;2.39
20190729T141737;2.39
20190729T141738;2.39
20190729T141739;2.39
20190729T141740;2.39
20190729T141741;2.39
20190729T141742;2.39
20190729T141743;2.39
20190729T141744;2.39
20190729T141745;2.39
20190729T141746;2.39
20190729T141747;2.39
20190729T141748;2.39
20190729T141749;2.39
20190729T141750;2.39
20190729T141751;2.39
20190729T141752;2.39
20190729T141753;2.39
20190729T141754;2.39
20190729T141755;2.39
20190729T141756;2.39
20190729T141757;2.39
20190729T141758;2.39
20190729T141759;2.39
20190729T141800;2.39
20190729T141801;2.39
20190729T141802;2.39
20190729T141803;2.39
20190729T141804;2.39
20190729T141805;2.39
20190729T141806;2.39
20190729T141807;2.39
20190729T141808;2.39
20190729T141809;2.39
20190729T141810;2.39
20190729T141811;2.39
20190729T141812;2.39
20190729T141813;2.39
20190729T141814;2.39
20190729T141815;2.39
20190729T141816;2.39
20190729T141817;2.39
20190729T141818;2.39
20190729T141819;2.39
20190729T141820;2.39
20190729T141821;2.39
20190729T141822;2.39
20190729T141823;2.39
20190729T141824;2.39
20190729T141825;2.39
20190729T141826;2.39
20190729T141827;2.39
20190729T141828;2.39
20190729T141829;2.39
20190729T141830;2.39
20190729T141831;2.39
20190729T141832;2.39
20190729T141833;2.39
20190729T141834;2.39
20190729T141835;2.39
20190729T141836;2.39
20190729T141837;2.39
20190729T141838;2.39
20190729T141839;2.39
20190729T141840;2.39
20190729T141841;2.39
20190729T141842;2.39
20190729T141843;2.39
20190729T141844;2.39
20190729T141845;2.39
20190729T141846;2.39
20190729T141847;2.39
20190729T141848;2.39
20190729T141849;2.39
20190729T141850;2.39
20190729T141851;2.39
20190729T141852;2.39
20190729T141853;2.39
20190729T141854;2.39
20190729T141855;2.39
20190729T141856;2.39
20190729T141857;2.39
20190729T141858;2.39
20190729T141859;2.39
20190729T141900;2.39
20190729T141901;2.39
20190729T141902;2.39
20190729T141903;2.39
20190729T141904;2.39
20190729T141905;2.39
20190729T141906;2.39
20190729T141907;2.39
20190729T141908;2.39
20190729T141909;2.39
20190729T141910;2.39
20190729T141911;2.39
20190729T141912;2.39
20190729T141913;2.39
20190729T141914;2.39
20190729T141915;2.39
20190729T141916;2.39
20190729T141917;2.39
20190729T141918;2.39
20190729T141919;2.39
20190729T141920;2.39
20190729T141921;2.39
20190729T141922;2.39
20190729T141923;2.39
20190729T141924;2.39
20190729T141925;2.39
20190729T141926;2.39
20190729T141927;2.39
20190729T141928;2.39
20190729T141929;2.39
20190729T141930;2.39
20190729T141931;2.39
20190729T141932;2.39
20190729T141933;2.39
20190729T141934;2.39
20190729T141935;2.39
20190729T141936;2.39
20190729T141937;2.39
20190729T141938;2.39
20190729T141939;2.39
20190729T141940;2.39
20190729T141941;2.39
20190729T141942;2.39
20190729T141943;2.39
20190729T141944;2.39
20190729T141945;2.39
20190729T141946;2.39
20190729T141947;2.39
20190729T141948;2.39
20190729T141949;2.39
20190729T141950;2.39
20190729T141951;2.39
20190729T141952;2.39
20190729T141953;2.39
20190729T141954;2.39
20190729T141955;2.39
20190729T141956;2.39
20190729T141957;2.39
20190729T141958;2.39
20190729T141959;2.39
20190729T142000;2.39
20190729T142001;2.39
20190729T142002;2.39
20190729T142003;2.39
20190729T142004;2.39
20190729T142005;2.39
20190729T142006;2.39
20190729T142007;2.39
20190729T142008;2.39
20190729T142009;2.39
20190729T142010;2.39
20190729T142011;2.39
20190729T142012;2.39
20190729T142013;2.39
20190729T142014;2.39
20190729T142015;2.39
20190729T142016;2.39
20190729T142017;2.39
20190729T142018;2.39
20190729T142019;2.39
20190729T142020;2.39
20190729T142021;2.39
20190729T142022;2.39
20190729T142023;2.39
20190729T142024;2.39
20190729T142025;2.39
20190729T142026;2.39
20190729T142027;2.39
20190729T142028;2.39
20190729T142029;2.39
20190729T142030;2.39
20190729T142031;2.39
20190729T142032;2.39
20190729T142033;2.39
20190729T142034;2.39
20190729T142035;2.39
20190729T142036;2.39
20190729T142037;2.39
20190729T142038;2.39
20190729T142039;2.39
20190729T142040;2.39
20190729T142041;2.39
20190729T142042;2.39
20190729T142043;2.39
20190729T142044;2.39
20190729T142045;2.39
20190729T142046;2.39
20190729T142047;2.39
20190729T142048;2.39
20190729T142049;2.39
20190729T142050;2.39
20190729T142051;2.39
20190729T142052;2.39
20190729T142053;2.39
20190729T142054;2.39
20190729T142055;2.39
20190729T142056;2.39
20190729T142057;2.39
20190729T142058;2.39
20190729T142059;2.39
20190729T142100;2.39
20190729T142101;2.39
20190729T142102;2.39
20190729T142103;2.39
20190729T142104;2.39
20190729T142105;2.39
20190729T142106;2.39
20190729T142107;2.39
20190729T142108;2.39
20190729T142109;2.39
20190729T142110;2.39
20190729T142111;2.39
20190729T142112;2.39
20190729T142113;2.39
20190729T142114;2.39
20190729T142115;2.39
20190729T142116;2.39
20190729T142117;2.39
20190729T142118;2.39
20190729T142119;2.39
20190729T142120;2.39
20190729T142121;2.39
20190729T142122;2.39
20190729T142123;2.39
20190729T142124;2.39
20190729T142125;2.39
20190729T142126;2.39
20190729T142127;2.39
20190729T142128;2.39
20190729T142129;2.39
20190729T142130;2.39
20190729T142131;2.39
20190729T142132;2.39
20190729T142133;2.39
20190729T142134;2.39
20190729T142135;2.39
20190729T142136;2.39
20190729T142137;2.39
20190729T142138;2.39
20190729T142139;2.39
20190729T142140;2.39
20190729T142141;2.39
20190729T142142;2.39
20190729T142143;2.39
20190729T142144;2.39
20190729T142145;2.39
20190729T142146;2.39
20190729T142147;2.39
20190729T142148;2.39
20190729T142149;2.39
20190729T142150;2.39
20190729T142151;2.39
20190729T142152;2.39
20190729T142153;2.39
20190729T142154;2.39
20190729T142155;2.39
20190729T142156;2.39
20190729T142157;2.39
20190729T142158;2.39
20190729T142159;2.39
20190729T142200;2.39
20190729T142201;2.39
20190729T142202;2.39
20190729T142203;2.39
20190729T142204;2.39
20190729T142205;2.39
20190729T142206;2.39
20190729T142207;2.39
20190729T142208;2.39
20190729T142209;2.39
20190729T142210;2.39
20190729T142211;2.39
20190729T142212;2.39
20190729T142213;2.39
20190729T142214;2.39
20190729T142215;2.39
20190729T142216;2.39
20190729T142217;2.39
20190729T142218;2.39
20190729T142219;2.39
20190729T142220;2.39
20190729T142221;2.39
20190729T142222;2.39
20190729T142223;2.39
20190729T142224;2.39
20190729T142225;2.39
20190729T142226;2.39
20190729T142227;2.39
20190729T142228;2.39
20190729T142229;2.39
20190729T142230;2.39
20190729T142231;2.39
20190729T142232;2.39
20190729T142233;2.39
20190729T142234;2.39
20190729T142235;2.39
20190729T142236;2.39
20190729T142237;2.39
20190729T142238;2.39
20190729T142239;2.39
20190729T142240;2.39
20190729T142241;2.39
20190729T142242;2.39
20190729T142243;2.39
20190729T142244;2.39
20190729T142245;2.39
20190729T142246;2.39
20190729T142247;2.39
20190729T142248;2.39
20190729T142249;2.39
20190729T142250;2.39
20190729T142251;2.39
20190729T142252;2.39
20190729T142253;2.39
20190729T142254;2.39
20190729T142255;2.39
20190729T142256;2.39
20190729T142257;2.39
20190729T142258;2.39
20190729T142259;2.39
20190729T142300;2.39
20190729T142301;2.39
20190729T142302;2.39
20190729T142303;2.39
20190729T142304;2.39
20190729T142305;2.39
20190729T142306;2.39
20190729T142307;2.39
20190729T142308;2.39
20190729T142309;2.39
20190729T142310;2.39
20190729T142311;2.39
20190729T142312;2.39
20190729T142313;2.39
20190729T142314;2.39
20190729T142315;2.39
20190729T142316;2.39
20190729T142317;2.39
20190729T142318;2.39
20190729T142319;2.39
20190729T142320;2.39
20190729T142321;2.39
20190729T142322;2.39
20190729T142323;2.39
20190729T142324;2.39
20190729T142325;2.39
20190729T142326;2.39
20190729T142327;2.39
20190729T142328;2.39
20190729T142329;2.39
20190729T142330;2.39
20190729T142331;2.39
20190729T142332;2.39
20190729T142333;2.39
20190729T142334;2.39
20190729T142335;2.39
20190729T142336;2.39
20190729T142337;2.39
20190729T142338;2.39
20190729T142339;2.39
20190729T142340;2.39
20190729T142341;2.39
20190729T142342;2.39
20190729T142343;2.39
20190729T142344;2.39
20190729T142345;2.39
20190729T142346;2.39
20190729T142347;2.39
20190729T142348;2.39
20190729T142349;2.39
20190729T142350;2.39
20190729T142351;2.39
20190729T142352;2.39
20190729T142353;2.39
20190729T142354;2.39
20190729T142355;2.39
20190729T142356;2.39
20190729T142357;2.39
20190729T142358;2.39
20190729T142359;2.39
20190729T142400;2.39
20190729T142401;2.39
20190729T142402;2.39
20190729T142403;2.39
20190729T142404;2.39
20190729T142405;2.39
20190729T142406;2.39
20190729T142407;2.39
20190729T142408;2.39
20190729T142409;2.39
20190729T142410;2.39
20190729T142411;2.39
20190729T142412;2.39
20190729T142413;2.39
20190729T142414;2.39
20190729T142415;2.39
20190729T142416;2.39
20190729T142417;2.39
20190729T142418;2.39
20190729T142419;2.39
20190729T142420;2.39
20190729T142421;2.39
20190729T142422;2.39
20190729T142423;2.39
20190729T142424;2.39
20190729T142425;2.39
20190729T142426;2.39
20190729T142427;2.39
20190729T142428;2.39
20190729T142429;2.39
20190729T142430;2.39
20190729T142431;2.39
20190729T142432;2.39
20190729T142433;2.39
20190729T142434;2.39
20190729T142435;2.39
20190729T142436;2.39
20190729T142437;2.39
20190729T142438;2.39
20190729T142439;2.39
20190729T142440;2.39
20190729T142441;2.39
20190729T142442;2.39
20190729T142443;2.39
20190729T142444;2.39
20190729T142445;2.39
20190729T142446;2.39
20190729T142447;2.39
20190729T142448;2.39
20190729T142449;2.39
20190729T142450;2.39
20190729T142451;2.39
20190729T142452;2.39
20190729T142453;2.39
20190729T142454;2.39
20190729T142455;2.39
20190729T142456;2.39
20190729T142457;2.39
20190729T142458;2.39
20190729T142459;2.39
20190729T142500;2.39
20190729T142501;2.39
20190729T142502;2.39
20190729T142503;2.39
20190729T142504;2.39
20190729T142505;2.39
20190729T142506;2.39
20190729T142507;2.39
20190729T142508;2.39
20190729T142509;2.39
20190729T142510;2.39
20190729T142511;2.39
20190729T142512;2.39
20190729T142513;2.39
20190729T142514;2.39
20190729T142515;2.39
20190729T142516;2.39
20190729T142517;2.39
20190729T142518;2.39
20190729T142519;2.39
20190729T142520;2.39
20190729T142521;2.39
20190729T142522;2.39
20190729T142523;2.39
20190729T142524;2.39
20190729T142525;2.39
20190729T142526;2.39
20190729T142527;2.39
20190729T142528;2.39
20190729T142529;2.39
20190729T142530;2.39
20190729T142531;2.39
20190729T142532;2.39
20190729T142533;2.39
20190729T142534;2.39
20190729T142535;2.39
20190729T142536;2.39
20190729T142537;2.39
20190729T142538;2.39
20190729T142539;2.39
20190729T142540;2.39
20190729T142541;2.39
20190729T142542;2.39
20190729T142543;2.39
20190729T142544;2.39
20190729T142545;2.39
20190729T142546;2.39
20190729T142547;2.39
20190729T142548;2.39
20190729T142549;2.39
20190729T142550;2.39
20190729T142551;2.39
20190729T142552;2.39
20190729T142553;2.39
20190729T142554;2.39
20190729T142555;2.39
20190729T142556;2.39
20190729T142557;2.39
20190729T142558;2.39
20190729T142559;2.39
20190729T142600;2.39
20190729T142601;2.39
20190729T142602;2.39
20190729T142603;2.39
20190729T142604;2.39
20190729T142605;2.39
20190729T142606;2.39
20190729T142607;2.39
20190729T142608;2.39
20190729T142609;2.39
20190729T142610;2.39
20190729T142611;2.39
20190729T142612;2.39
20190729T142613;2.39
20190729T142614;2.39
20190729T142615;2.39
20190729T142616;2.39
20190729T142617;2.39
20190729T142618;2.39
20190729T142619;2.39
20190729T142620;2.39
20190729T142621;2.39
20190729T142622;2.39
20190729T142623;2.39
20190729T142624;2.39
20190729T142625;2.39
20190729T142626;2.39
20190729T142627;2.39
20190729T142628;2.39
20190729T142629;2.39
20190729T142630;2.39
20190729T142631;2.39
20190729T142632;2.39
20190729T142633;2.39
20190729T142634;2.39
20190729T142635;2.39
20190729T142636;2.39
20190729T142637;2.39
20190729T142638;2.39
20190729T142639;2.39
20190729T142640;2.39
20190729T142641;2.39
20190729T142642;2.39
20190729T142643;2.39
20190729T142644;2.39
20190729T142645;2.39
20190729T142646;2.39
20190729T142647;2.39
20190729T142648;2.39
20190729T142649;2.39
20190729T142650;2.39
20190729T142651;2.39
20190729T142652;2.39
20190729T142653;2.39
20190729T142654;2.39
20190729T142655;2.39
20190729T142656;2.39
20190729T142657;2.39
20190729T142658;2.39
20190729T142659;2.39
20190729T142700;2.39
20190729T142701;2.39
20190729T142702;2.39
20190729T142703;2.39
20190729T142704;2.39
20190729T142705;2.39
20190729T142706;2.39
20190729T142707;2.39
20190729T142708;2.39
20190729T142709;2.39
20190729T142710;2.39
20190729T142711;2.39
20190729T142712;2.39
20190729T142713;2.39
20190729T142714;2.39
20190729T142715;2.39
20190729T142716;2.39
20190729T142717;2.39
20190729T142718;2.39
20190729T142719;2.39
20190729T142720;2.39
20190729T142721;2.39
20190729T142722;2.39
20190729T142723;2.39
20190729T142724;2.39
20190729T142725;2.39
20190729T142726;2.39
20190729T142727;2.39
20190729T142728;2.39
20190729T142729;2.39
20190729T142730;2.39
20190729T142731;2.39
20190729T142732;2.39
20190729T142733;2.39
20190729T142734;2.39
20190729T142735;2.39
20190729T142736;2.39
20190729T142737;2.39
20190729T142738;2.39
20190729T142739;2.39
20190729T142740;2.39
20190729T142741;2.39
20190729T142742;2.39
20190729T142743;2.39
20190729T142744;2.39
20190729T142745;2.39
20190729T142746;2.39
20190729T142747;2.39
20190729T142748;2.39
20190729T142749;2.39
20190729T142750;2.39
20190729T142751;2.39
20190729T142752;2.39
20190729T142753;2.39
20190729T142754;2.39
20190729T142755;2.39
20190729T142756;2.39
20190729T142757;2.39
20190729T142758;2.39
20190729T142759;2.39
20190729T142800;2.39
20190729T142801;2.39
20190729T142802;2.39
20190729T142803;2.39
20190729T142804;2.39
20190729T142805;2.39
20190729T142806;2.39
20190729T142807;2.39
20190729T142808;2.39
20190729T142809;2.39
20190729T142810;2.39
20190729T142811;2.39
20190729T142812;2.39
20190729T142813;2.39
20190729T142814;2.39
20190729T142815;2.39
20190729T142816;2.39
20190729T142817;2.39
20190729T142818;2.39
20190729T142819;2.39
20190729T142820;2.39
20190729T142821;2.39
20190729T142822;2.39
20190729T142823;2.39
20190729T142824;2.39
20190729T142825;2.39
20190729T142826;2.39
20190729T142827;2.39
20190729T142828;2.39
20190729T142829;2.39
20190729T142830;2.39
20190729T142831;2.39
20190729T142832;2.39
20190729T142833;2.39
20190729T142834;2.39
20190729T142835;2.39
20190729T142836;2.39
20190729T142837;2.39
20190729T142838;2.39
20190729T142839;2.39
20190729T142840;2.39
20190729T142841;2.39
20190729T142842;2.39
20190729T142843;2.39
20190729T142844;2.39
20190729T142845;2.39
20190729T142846;2.39
20190729T142847;2.39
20190729T142848;2.39
20190729T142849;2.39
20190729T142850;2.39
20190729T142851;2.39
20190729T142852;2.39
20190729T142853;2.39
20190729T142854;2.39
20190729T142855;2.39
20190729T142856;2.39
20190729T142857;2.39
20190729T142858;2.39
20190729T142859;2.39
20190729T142900;2.39
20190729T142901;2.39
20190729T142902;2.39
20190729T142903;2.39
20190729T142904;2.39
20190729T142905;2.39
20190729T142906;2.39
20190729T142907;2.39
20190729T142908;2.39
20190729T142909;2.39
20190729T142910;2.39
20190729T142911;2.39
20190729T142912;2.39
20190729T142913;2.39
20190729T142914;2.39
20190729T142915;2.39
20190729T142916;2.39
20190729T142917;2.39
20190729T142918;2.39
20190729T142919;2.39
20190729T142920;2.39
20190729T142921;2.39
20190729T142922;2.39
20190729T142923;2.39
20190729T142924;2.39
20190729T142925;2.39
20190729T142926;2.39
20190729T142927;2.39
20190729T142928;2.39
20190729T142929;2.39
20190729T142930;2.39
20190729T142931;2.39
20190729T142932;2.39
20190729T142933;2.39
20190729T142934;2.39
20190729T142935;2.39
20190729T142936;2.39
20190729T142937;2.39
20190729T142938;2.39
20190729T142939;2.39
20190729T142940;2.39
20190729T142941;2.39
20190729T142942;2.39
20190729T142943;2.39
20190729T142944;2.39
20190729T142945;2.39
20190729T142946;2.39
20190729T142947;2.39
20190729T142948;2.39
20190729T142949;2.39
20190729T142950;2.39
20190729T142951;2.39
20190729T142952;2.39
20190729T142953;2.39
20190729T142954;2.39
20190729T142955;2.39
20190729T142956;2.39
20190729T142957;2.39
20190729T142958;2.39
20190729T142959;2.39
20190729T143000;2.39
20190729T143001;2.39
20190729T143002;2.39
20190729T143003;2.39
20190729T143004;2.39
20190729T143005;2.39
20190729T143006;2.39
20190729T143007;2.39
20190729T143008;2.39
20190729T143009;2.39
20190729T143010;2.39
20190729T143011;2.39
20190729T143012;2.39
20190729T143013;2.39
20190729T143014;2.39
20190729T143015;2.39
20190729T143016;2.39
20190729T143017;2.39
20190729T143018;2.39
20190729T143019;2.39
20190729T143020;2.39
20190729T143021;2.39
20190729T143022;2.39
20190729T143023;2.39
20190729T143024;2.39
20190729T143025;2.39
20190729T143026;2.39
20190729T143027;2.39
20190729T143028;2.39
20190729T143029;2.39
20190729T143030;2.39
20190729T143031;2.39
20190729T143032;2.39
20190729T143033;2.39
20190729T143034;2.39
20190729T143035;2.39
20190729T143036;2.39
20190729T143037;2.39
20190729T143038;2.39
20190729T143039;2.39
20190729T143040;2.39
20190729T143041;2.39
20190729T143042;2.39
20190729T143043;2.39
20190729T143044;2.39
20190729T143045;2.39
20190729T143046;2.39
20190729T143047;2.39
20190729T143048;2.39
20190729T143049;2.39
20190729T143050;2.39
20190729T143051;2.39
